     1.001092345|728620657||arm_cmn_0/hnf_cache_miss/|1001382840|100.00||
     1.001092345|685834322||arm_cmn_1/hnf_cache_miss/|1001365480|100.00||
     2.002615156|728805171||arm_cmn_0/hnf_cache_miss/|1001504840|100.00||
     2.002615156|682791824||arm_cmn_1/hnf_cache_miss/|1001504920|100.00||
     3.003988877|727873266||arm_cmn_0/hnf_cache_miss/|1001393120|100.00||
     3.003988877|684450372||arm_cmn_1/hnf_cache_miss/|1001392880|100.00||
     4.005375145|727145089||arm_cmn_0/hnf_cache_miss/|1001407040|100.00||
     4.005375145|684539697||arm_cmn_1/hnf_cache_miss/|1001421800|100.00||
     5.006767921|727157249||arm_cmn_0/hnf_cache_miss/|1001372160|100.00||
     5.006767921|685737422||arm_cmn_1/hnf_cache_miss/|1001357800|100.00||
     6.008166925|726205725||arm_cmn_0/hnf_cache_miss/|1001409760|100.00||
     6.008166925|696100188||arm_cmn_1/hnf_cache_miss/|1001410320|100.00||
     7.009767995|725245479||arm_cmn_0/hnf_cache_miss/|1001601040|100.00||
     7.009767995|702075160||arm_cmn_1/hnf_cache_miss/|1001600400|100.00||
     8.011139375|726393727||arm_cmn_0/hnf_cache_miss/|1001381920|100.00||
     8.011139375|685622525||arm_cmn_1/hnf_cache_miss/|1001381880|100.00||
     9.012519423|726548911||arm_cmn_0/hnf_cache_miss/|1001397880|100.00||
     9.012519423|685477186||arm_cmn_1/hnf_cache_miss/|1001399200|100.00||
    10.013769699|726591348||arm_cmn_0/hnf_cache_miss/|1001241560|100.00||
    10.013769699|683512253||arm_cmn_1/hnf_cache_miss/|1001240480|100.00||
    11.015121002|727445736||arm_cmn_0/hnf_cache_miss/|1001355320|100.00||
    11.015121002|684121213||arm_cmn_1/hnf_cache_miss/|1001356960|100.00||
    12.016485333|726423949||arm_cmn_0/hnf_cache_miss/|1001390600|100.00||
    12.016485333|683537408||arm_cmn_1/hnf_cache_miss/|1001388720|100.00||
    13.017716852|727034249||arm_cmn_0/hnf_cache_miss/|1001219360|100.00||
    13.017716852|717662542||arm_cmn_1/hnf_cache_miss/|1001220200|100.00||
    14.019086878|727262784||arm_cmn_0/hnf_cache_miss/|1001381880|100.00||
    14.019086878|686033949||arm_cmn_1/hnf_cache_miss/|1001381120|100.00||
    15.020463332|726847632||arm_cmn_0/hnf_cache_miss/|1001389200|100.00||
    15.020463332|691010332||arm_cmn_1/hnf_cache_miss/|1001390080|100.00||
    16.021767333|727276327||arm_cmn_0/hnf_cache_miss/|1001303560|100.00||
    16.021767333|691211163||arm_cmn_1/hnf_cache_miss/|1001302560|100.00||
    17.023122921|727099143||arm_cmn_0/hnf_cache_miss/|1001366000|100.00||
    17.023122921|691524283||arm_cmn_1/hnf_cache_miss/|1001366880|100.00||
    18.024516016|726681423||arm_cmn_0/hnf_cache_miss/|1001401720|100.00||
    18.024516016|691714821||arm_cmn_1/hnf_cache_miss/|1001401520|100.00||
    19.025773340|727493685||arm_cmn_0/hnf_cache_miss/|1001259920|100.00||
    19.025773340|691065023||arm_cmn_1/hnf_cache_miss/|1001260240|100.00||
    20.027139050|729079673||arm_cmn_0/hnf_cache_miss/|1001373000|100.00||
    20.027139050|691027619||arm_cmn_1/hnf_cache_miss/|1001372880|100.00||
    21.028518187|727943143||arm_cmn_0/hnf_cache_miss/|1001400040|100.00||
    21.028518187|690762855||arm_cmn_1/hnf_cache_miss/|1001399560|100.00||
    22.029784712|727237905||arm_cmn_0/hnf_cache_miss/|1001249440|100.00||
    22.029784712|690958534||arm_cmn_1/hnf_cache_miss/|1001249480|100.00||
    23.031132383|726244266||arm_cmn_0/hnf_cache_miss/|1001359280|100.00||
    23.031132383|690363422||arm_cmn_1/hnf_cache_miss/|1001360080|100.00||
    24.032514081|727452294||arm_cmn_0/hnf_cache_miss/|1001398280|100.00||
    24.032514081|689220614||arm_cmn_1/hnf_cache_miss/|1001397320|100.00||
    25.033756887|727970132||arm_cmn_0/hnf_cache_miss/|1001235760|100.00||
    25.033756887|690924711||arm_cmn_1/hnf_cache_miss/|1001235400|100.00||
    26.035107959|728593563||arm_cmn_0/hnf_cache_miss/|1001361880|100.00||
    26.035107959|691011018||arm_cmn_1/hnf_cache_miss/|1001362360|100.00||
    27.036484258|727906157||arm_cmn_0/hnf_cache_miss/|1001386600|100.00||
    27.036484258|691423318||arm_cmn_1/hnf_cache_miss/|1001386800|100.00||
    28.037764624|728084496||arm_cmn_0/hnf_cache_miss/|1001272440|100.00||
    28.037764624|691028508||arm_cmn_1/hnf_cache_miss/|1001272560|100.00||
    29.039145417|727141397||arm_cmn_0/hnf_cache_miss/|1001400440|100.00||
    29.039145417|719501715||arm_cmn_1/hnf_cache_miss/|1001400320|100.00||
    30.040521476|727142817||arm_cmn_0/hnf_cache_miss/|1001391880|100.00||
    30.040521476|697895059||arm_cmn_1/hnf_cache_miss/|1001391720|100.00||
    31.041744402|724993361||arm_cmn_0/hnf_cache_miss/|1001207440|100.00||
    31.041744402|696757436||arm_cmn_1/hnf_cache_miss/|1001207080|100.00||
    32.043087555|726025653||arm_cmn_0/hnf_cache_miss/|1001356840|100.00||
    32.043087555|696440213||arm_cmn_1/hnf_cache_miss/|1001356520|100.00||
    33.044455654|727244413||arm_cmn_0/hnf_cache_miss/|1001385240|100.00||
    33.044455654|697711239||arm_cmn_1/hnf_cache_miss/|1001387440|100.00||
    34.045719339|726504219||arm_cmn_0/hnf_cache_miss/|1001251960|100.00||
    34.045719339|698120360||arm_cmn_1/hnf_cache_miss/|1001249720|100.00||
    35.047080651|726844730||arm_cmn_0/hnf_cache_miss/|1001372920|100.00||
    35.047080651|698470910||arm_cmn_1/hnf_cache_miss/|1001373080|100.00||
    36.048473789|727535750||arm_cmn_0/hnf_cache_miss/|1001399840|100.00||
    36.048473789|698577452||arm_cmn_1/hnf_cache_miss/|1001400240|100.00||
    37.049739074|727118174||arm_cmn_0/hnf_cache_miss/|1001265200|100.00||
    37.049739074|695197529||arm_cmn_1/hnf_cache_miss/|1001265240|100.00||
    38.051088665|728451072||arm_cmn_0/hnf_cache_miss/|1001359320|100.00||
    38.051088665|697148249||arm_cmn_1/hnf_cache_miss/|1001359680|100.00||
    39.052465922|728170747||arm_cmn_0/hnf_cache_miss/|1001395560|100.00||
    39.052465922|697754012||arm_cmn_1/hnf_cache_miss/|1001395000|100.00||
    40.053783085|727745347||arm_cmn_0/hnf_cache_miss/|1001313800|100.00||
    40.053783085|696346397||arm_cmn_1/hnf_cache_miss/|1001313960|100.00||
    41.055148194|728246371||arm_cmn_0/hnf_cache_miss/|1001373160|100.00||
    41.055148194|696417619||arm_cmn_1/hnf_cache_miss/|1001373240|100.00||
    42.056534929|728465781||arm_cmn_0/hnf_cache_miss/|1001393160|100.00||
    42.056534929|695832226||arm_cmn_1/hnf_cache_miss/|1001393200|100.00||
    43.057783411|727949451||arm_cmn_0/hnf_cache_miss/|1001239440|100.00||
    43.057783411|695406792||arm_cmn_1/hnf_cache_miss/|1001240280|100.00||
    44.059122078|729187580||arm_cmn_0/hnf_cache_miss/|1001349560|100.00||
    44.059122078|697686077||arm_cmn_1/hnf_cache_miss/|1001348640|100.00||
    45.060510131|728839090||arm_cmn_0/hnf_cache_miss/|1001404000|100.00||
    45.060510131|697859200||arm_cmn_1/hnf_cache_miss/|1001403240|100.00||
    46.061763211|728722795||arm_cmn_0/hnf_cache_miss/|1001232680|100.00||
    46.061763211|696975267||arm_cmn_1/hnf_cache_miss/|1001233080|100.00||
    47.063088956|728104223||arm_cmn_0/hnf_cache_miss/|1001349440|100.00||
    47.063088956|697705609||arm_cmn_1/hnf_cache_miss/|1001350080|100.00||
    48.064451606|728461504||arm_cmn_0/hnf_cache_miss/|1001382280|100.00||
    48.064451606|697967244||arm_cmn_1/hnf_cache_miss/|1001381680|100.00||
    49.065757163|728786861||arm_cmn_0/hnf_cache_miss/|1001290160|100.00||
    49.065757163|698016776||arm_cmn_1/hnf_cache_miss/|1001291480|100.00||
    50.067114585|728362145||arm_cmn_0/hnf_cache_miss/|1001368680|100.00||
    50.067114585|698229509||arm_cmn_1/hnf_cache_miss/|1001368280|100.00||
    51.068664191|729670662||arm_cmn_0/hnf_cache_miss/|1001558960|100.00||
    51.068664191|696859765||arm_cmn_1/hnf_cache_miss/|1001558400|100.00||
    52.069794345|730153864||arm_cmn_0/hnf_cache_miss/|1001122600|100.00||
    52.069794345|697842889||arm_cmn_1/hnf_cache_miss/|1001122920|100.00||
    53.071143964|729801574||arm_cmn_0/hnf_cache_miss/|1001367680|100.00||
    53.071143964|696829022||arm_cmn_1/hnf_cache_miss/|1001368960|100.00||
    54.072509248|730119108||arm_cmn_0/hnf_cache_miss/|1001378120|100.00||
    54.072509248|697649763||arm_cmn_1/hnf_cache_miss/|1001376760|100.00||
    55.073780598|729122037||arm_cmn_0/hnf_cache_miss/|1001256320|100.00||
    55.073780598|697258212||arm_cmn_1/hnf_cache_miss/|1001256640|100.00||
    56.075305212|728851623||arm_cmn_0/hnf_cache_miss/|1001532360|100.00||
