     1.001109455|1923377070||arm_cmn_0/hnf_cache_miss/|1001352800|100.00||
     1.001109455|1747170659||arm_cmn_1/hnf_cache_miss/|1001342560|100.00||
     2.002672166|1924349386||arm_cmn_0/hnf_cache_miss/|1001563480|100.00||
     2.002672166|1746887491||arm_cmn_1/hnf_cache_miss/|1001564720|100.00||
     3.003777738|1910578594||arm_cmn_0/hnf_cache_miss/|1001092360|100.00||
     3.003777738|1745831679||arm_cmn_1/hnf_cache_miss/|1001092000|100.00||
     4.005137367|1880250906||arm_cmn_0/hnf_cache_miss/|1001385800|100.00||
     4.005137367|1715156191||arm_cmn_1/hnf_cache_miss/|1001386320|100.00||
     5.006565535|1898724715||arm_cmn_0/hnf_cache_miss/|1001452440|100.00||
     5.006565535|1736792781||arm_cmn_1/hnf_cache_miss/|1001452680|100.00||
     6.007782721|1878692412||arm_cmn_0/hnf_cache_miss/|1001170400|100.00||
     6.007782721|1777821374||arm_cmn_1/hnf_cache_miss/|1001169120|100.00||
     7.009177766|1908748148||arm_cmn_0/hnf_cache_miss/|1001422040|100.00||
     7.009177766|1774529641||arm_cmn_1/hnf_cache_miss/|1001424120|100.00||
     8.010588788|1901067574||arm_cmn_0/hnf_cache_miss/|1001429480|100.00||
     8.010588788|1791286446||arm_cmn_1/hnf_cache_miss/|1001427320|100.00||
     9.011815510|1891782498||arm_cmn_0/hnf_cache_miss/|1001206280|100.00||
     9.011815510|1778761337||arm_cmn_1/hnf_cache_miss/|1001206160|100.00||
    10.013207569|1836057430||arm_cmn_0/hnf_cache_miss/|1001400040|100.00||
    10.013207569|1809249801||arm_cmn_1/hnf_cache_miss/|1001401840|100.00||
    11.014589007|1868033897||arm_cmn_0/hnf_cache_miss/|1001408080|100.00||
    11.014589007|1785084402||arm_cmn_1/hnf_cache_miss/|1001408520|100.00||
    12.015843823|1832771128||arm_cmn_0/hnf_cache_miss/|1001237640|100.00||
    12.015843823|1774812408||arm_cmn_1/hnf_cache_miss/|1001234920|100.00||
    13.017203937|1867262713||arm_cmn_0/hnf_cache_miss/|1001376720|100.00||
    13.017203937|1766967568||arm_cmn_1/hnf_cache_miss/|1001376600|100.00||
    14.018631468|1826501172||arm_cmn_0/hnf_cache_miss/|1001437240|100.00||
    14.018631468|1720263914||arm_cmn_1/hnf_cache_miss/|1001438040|100.00||
    15.019851459|1816531879||arm_cmn_0/hnf_cache_miss/|1001204640|100.00||
    15.019851459|1658096717||arm_cmn_1/hnf_cache_miss/|1001204200|100.00||
    16.021214107|1814465657||arm_cmn_0/hnf_cache_miss/|1001381280|100.00||
    16.021214107|1707631854||arm_cmn_1/hnf_cache_miss/|1001381640|100.00||
