     1.001148456|636306508||arm_cmn_0/hnf_cache_miss/|1001442480|100.00||
     1.001148456|594674682||arm_cmn_1/hnf_cache_miss/|1001436480|100.00||
     2.004690715|520619111||arm_cmn_0/hnf_cache_miss/|1003429760|100.00||
     2.004690715|333755291||arm_cmn_1/hnf_cache_miss/|1003421640|100.00||
     3.005742131|236688204||arm_cmn_0/hnf_cache_miss/|1001046560|100.00||
     3.005742131|226570892||arm_cmn_1/hnf_cache_miss/|1001045880|100.00||
     4.007004428|238935417||arm_cmn_0/hnf_cache_miss/|1001272840|100.00||
     4.007004428|236575001||arm_cmn_1/hnf_cache_miss/|1001273480|100.00||
     5.008289644|229116512||arm_cmn_0/hnf_cache_miss/|1001277080|100.00||
     5.008289644|203391210||arm_cmn_1/hnf_cache_miss/|1001277320|100.00||
     6.009553580|261619003||arm_cmn_0/hnf_cache_miss/|1001495400|100.00||
     6.009553580|256328437||arm_cmn_1/hnf_cache_miss/|1001494160|100.00||
     7.011539917|520613560||arm_cmn_0/hnf_cache_miss/|1001842920|100.00||
     7.011539917|291401708||arm_cmn_1/hnf_cache_miss/|1001844760|100.00||
     8.043090605|827328879||arm_cmn_0/hnf_cache_miss/|1053703600|100.00||
     8.043090605|851843582||arm_cmn_1/hnf_cache_miss/|1053705200|100.00||
     9.066823925|678039525||arm_cmn_0/hnf_cache_miss/|1030400280|100.00||
     9.066823925|657033718||arm_cmn_1/hnf_cache_miss/|1030397400|100.00||
    10.097079372|543605621||arm_cmn_0/hnf_cache_miss/|1001353280|100.00||
    10.097079372|396440004||arm_cmn_1/hnf_cache_miss/|1001353240|100.00||
    11.097771988|701294301||arm_cmn_0/hnf_cache_miss/|1000685400|100.00||
    11.097771988|611212518||arm_cmn_1/hnf_cache_miss/|1000686160|100.00||
    12.099503125|746748916||arm_cmn_0/hnf_cache_miss/|1001735080|100.00||
    12.099503125|690732004||arm_cmn_1/hnf_cache_miss/|1001734880|100.00||
    13.100824581|757253415||arm_cmn_0/hnf_cache_miss/|1001326880|100.00||
    13.100824581|717735169||arm_cmn_1/hnf_cache_miss/|1001327600|100.00||
    14.101720757|774044762||arm_cmn_0/hnf_cache_miss/|1000882400|100.00||
    14.101720757|740845835||arm_cmn_1/hnf_cache_miss/|1000881480|100.00||
    15.103049293|788928853||arm_cmn_0/hnf_cache_miss/|1001328040|100.00||
    15.103049293|731874055||arm_cmn_1/hnf_cache_miss/|1001327440|100.00||
    16.104343550|785869681||arm_cmn_0/hnf_cache_miss/|1001296480|100.00||
    16.104343550|765913548||arm_cmn_1/hnf_cache_miss/|1001298120|100.00||
